5402973	5402973
5410837	5410837
5410841	5410841
5438062	5438062
5445488	5445488
5462485	5462485
5463456	5463456
5470405	5470405
5472664	5472664
5493429	5493429
5504183	5504183
5514279	5514279
5522209	5522209
5531859	5531859
5533229	5533229
5547431	5547431
5576255	5576255
5576471	5576471
5588485	5588485
5591128	5591128
5609602	5609602
5612028	5612028
5646115	5646115
5648019	5648019
5648081	5648081
5659148	5659148
5662323	5662323
5685199	5685199
5688768	5688768
5690055	5690055
5709424	5709424
5710978	5710978
5713367	5713367
5719510	5719510
5722167	5722167
5735620	5735620
5736167	5736167
5736737	5736737
5741247	5741247
5744531	5744531
5748052	5748052
5753266	5753266
5755321	5755321
5764848	5764848
5782651	5782651
5791565	5791565
5806524	5806524
5815771	5815771
5842021	5842021
5876775	5876775
5879409	5879409
5886736	5886736
5915484	5915484
5920306	5920306
5933114	5933114
5940969	5940969
5945244	5945244
5960346	5960346
5961820	5961820
5972574	5972574
5979943	5979943
5980116	5980116
6025033	6025033
